order_id,date_id,time_id,payment_method_id,customer_id,coffee_id,amount
1714,2024-09-28,08:06:45,1,667,4,10968
1715,2024-09-28,09:31:14,1,683,4,10968
1716,2024-09-28,14:25:47,1,508,1,14049
1717,2024-09-28,16:57:20,1,684,1,14049
1718,2024-09-28,17:26:16,1,685,4,12123
1719,2024-09-28,20:34:31,1,446,1,14049
1720,2024-09-28,20:38:36,1,686,1,14049
1721,2024-09-28,22:16:36,1,687,8,14049
1722,2024-09-28,22:17:29,1,687,5,14049
1723,2024-09-28,22:18:16,1,688,6,10198
1724,2024-09-28,22:19:13,1,688,2,14049
1725,2024-09-29,10:48:45,1,468,3,10198
1726,2024-09-29,10:50:05,1,173,8,14049
1727,2024-09-29,10:51:03,1,173,8,14049
1728,2024-09-29,10:52:23,1,173,8,14049
1729,2024-09-29,10:53:42,1,334,4,12123
1730,2024-09-29,12:35:43,1,684,1,14049
1731,2024-09-29,12:50:58,1,142,6,10198
1732,2024-09-29,12:54:15,1,603,1,14049
1733,2024-09-29,12:55:21,1,689,1,14049
1734,2024-09-29,18:02:27,1,690,8,14049
1735,2024-09-29,22:31:02,1,691,1,14049
1736,2024-09-30,08:08:47,1,142,6,10198
1737,2024-09-30,08:58:54,1,692,6,10198
1738,2024-09-30,09:00:04,1,693,2,14049
1739,2024-09-30,10:01:09,1,277,4,12123
1740,2024-09-30,10:05:18,1,142,6,10198
1741,2024-09-30,11:32:54,1,694,4,12123
1742,2024-09-30,16:45:44,1,334,4,12123
1743,2024-09-30,19:32:18,1,508,1,14049
1744,2024-09-30,19:53:14,1,695,4,12123
1745,2024-09-30,19:54:17,1,695,6,10198
1746,2024-09-30,19:59:18,1,632,1,14049
1747,2024-09-30,20:00:42,1,532,4,12123
1748,2024-09-30,20:01:42,1,634,4,12123
1749,2024-09-30,21:41:07,1,696,4,12123
1750,2024-10-01,07:47:08,1,697,1,14049
1751,2024-10-01,09:48:30,1,277,4,12123
1752,2024-10-01,10:02:26,1,334,4,12123
1753,2024-10-01,10:03:47,1,334,4,12123
1754,2024-10-01,11:55:31,1,698,4,12123
1755,2024-10-01,12:12:48,1,699,4,12123
1756,2024-10-01,12:14:23,1,699,4,12123
1757,2024-10-01,14:17:34,1,700,3,10198
1758,2024-10-01,14:18:52,1,700,4,12123
1759,2024-10-01,16:08:38,1,638,2,14049
1760,2024-10-01,16:41:54,1,701,3,10198
1761,2024-10-01,18:08:26,1,702,1,14049
1762,2024-10-01,18:23:11,1,703,1,14049
1763,2024-10-01,18:24:14,1,703,2,14049
1764,2024-10-01,20:03:22,1,586,2,14049
1765,2024-10-02,07:57:18,1,704,1,14049
1766,2024-10-02,08:42:44,1,142,6,10198
1767,2024-10-02,09:19:17,1,277,4,12123
1768,2024-10-02,10:22:01,1,376,1,14049
1769,2024-10-02,10:23:55,1,705,4,12123
1770,2024-10-02,11:28:53,1,706,8,14049
1771,2024-10-02,15:13:42,1,707,8,14049
1772,2024-10-02,18:31:07,1,256,2,14049
1773,2024-10-02,22:18:55,1,638,2,14049
1774,2024-10-02,22:19:40,1,638,2,14049
1775,2024-10-02,22:20:23,1,708,2,14049
1776,2024-10-03,13:47:35,1,709,5,14049
1777,2024-10-03,15:12:05,1,710,4,12123
1778,2024-10-03,20:12:57,1,711,6,10198
1779,2024-10-03,20:14:04,1,711,2,14049
1780,2024-10-03,21:21:06,1,638,2,14049
1781,2024-10-03,21:21:46,1,638,2,14049
1782,2024-10-03,21:29:03,1,712,8,14049
1783,2024-10-03,21:31:00,1,713,2,14049
1784,2024-10-04,08:44:00,1,441,3,10198
1785,2024-10-04,08:45:38,1,441,3,10198
1786,2024-10-04,09:30:22,1,4,4,12123
1787,2024-10-04,09:31:27,1,3,3,10198
1788,2024-10-04,09:53:58,1,651,6,10198
1789,2024-10-04,09:55:04,1,651,6,10198
1790,2024-10-04,17:35:14,1,714,1,14049
1791,2024-10-04,17:42:22,1,715,2,14049
1792,2024-10-04,17:44:36,1,715,5,14049
1793,2024-10-05,09:00:46,1,142,6,10198
1794,2024-10-05,09:01:42,1,142,6,10198
1795,2024-10-05,09:35:44,1,716,5,14049
1796,2024-10-05,13:12:13,1,207,8,14049
1797,2024-10-05,20:08:38,1,13,3,10198
1798,2024-10-05,20:09:33,1,13,3,10198
1799,2024-10-06,08:22:56,1,142,6,10198
1800,2024-10-06,10:05:43,1,196,8,14049
1801,2024-10-06,10:06:47,1,196,6,10198
1802,2024-10-06,11:55:28,1,717,1,14049
1803,2024-10-06,12:09:03,1,666,1,14049
1804,2024-10-06,12:10:17,1,666,8,14049
1805,2024-10-06,12:11:43,1,666,4,12123
1806,2024-10-06,13:46:03,1,718,3,10198
1807,2024-10-06,13:47:01,1,718,8,14049
1808,2024-10-06,13:50:00,1,719,4,12123
1809,2024-10-06,13:51:04,1,719,1,14049
1810,2024-10-06,13:51:56,1,719,8,14049
1811,2024-10-06,16:31:33,1,720,8,14049
1812,2024-10-06,16:35:45,1,721,7,8273
1813,2024-10-06,18:17:44,1,722,4,12123
1814,2024-10-06,18:35:16,1,723,2,14049
1815,2024-10-06,21:09:12,1,724,2,14049
1816,2024-10-06,21:10:00,1,724,2,14049
1817,2024-10-06,21:10:45,1,637,2,14049
1818,2024-10-06,21:16:48,1,638,1,14049
1819,2024-10-07,08:33:36,1,725,1,14049
1820,2024-10-07,08:49:36,1,386,1,14049
1821,2024-10-07,08:50:41,1,386,4,12123
1822,2024-10-07,09:05:28,1,726,5,14049
1823,2024-10-07,09:09:58,1,727,1,14049
1824,2024-10-07,12:17:56,1,728,4,12123
1825,2024-10-07,14:31:45,1,729,3,10198
1826,2024-10-07,14:32:38,1,729,3,10198
1827,2024-10-07,17:48:55,1,495,1,14049
1828,2024-10-07,21:14:42,1,637,2,14049
1829,2024-10-07,21:15:20,1,637,2,14049
1830,2024-10-07,21:40:48,1,599,1,14049
1831,2024-10-08,08:11:50,1,704,1,14049
1832,2024-10-08,09:05:14,1,277,4,12123
1833,2024-10-08,10:22:31,1,701,3,10198
1834,2024-10-08,10:27:08,1,684,1,14049
1835,2024-10-08,11:30:10,1,727,1,14049
1836,2024-10-08,12:48:04,1,226,3,10198
1837,2024-10-08,12:49:04,1,226,3,10198
1838,2024-10-08,13:04:00,1,730,1,14049
1839,2024-10-08,13:04:59,1,730,1,14049
1840,2024-10-08,14:42:52,1,508,1,14049
1841,2024-10-08,15:13:41,1,476,1,14049
1842,2024-10-08,15:19:52,1,51,3,10198
1843,2024-10-08,15:50:43,1,731,4,12123
1844,2024-10-08,20:40:40,1,732,2,14049
1845,2024-10-08,20:41:33,1,732,8,14049
1846,2024-10-08,20:51:08,1,733,1,14049
1847,2024-10-08,21:24:32,1,41,4,12123
1848,2024-10-08,21:25:32,1,41,4,12123
1849,2024-10-09,07:54:42,1,571,1,14049
1850,2024-10-09,08:25:57,1,277,4,12123
1851,2024-10-09,09:43:21,1,425,4,12123
1852,2024-10-09,09:59:39,1,495,1,14049
1853,2024-10-09,10:37:56,1,734,7,8273
1854,2024-10-09,11:18:02,1,735,3,10198
1855,2024-10-09,13:03:08,1,727,1,14049
1856,2024-10-09,13:52:34,1,736,4,12123
1857,2024-10-09,17:26:44,1,659,8,14049
1858,2024-10-09,17:27:48,1,659,3,10198
1859,2024-10-09,17:49:59,1,737,7,8273
1860,2024-10-09,20:49:12,1,738,8,14049
1861,2024-10-10,08:48:06,1,3,3,10198
1862,2024-10-10,09:23:20,1,277,4,12123
1863,2024-10-10,09:51:44,1,739,2,14049
1864,2024-10-10,10:05:09,1,376,1,14049
1865,2024-10-10,10:42:43,1,142,6,10198
1866,2024-10-10,10:43:30,1,142,6,10198
1867,2024-10-10,10:55:32,1,740,1,14049
1868,2024-10-10,11:04:19,1,741,1,14049
1869,2024-10-10,15:05:42,1,511,8,14049
1870,2024-10-10,17:40:44,1,742,1,14049
1871,2024-10-10,18:18:32,1,743,3,10198
1872,2024-10-10,18:56:30,1,714,4,12123
1873,2024-10-10,18:57:35,1,714,1,14049
1874,2024-10-10,22:33:16,1,638,2,14049
1875,2024-10-10,22:33:59,1,638,2,14049
1876,2024-10-11,07:54:51,1,277,4,12123
1877,2024-10-11,08:00:50,1,704,1,14049
1878,2024-10-11,08:12:20,1,142,6,10198
1879,2024-10-11,08:28:18,1,571,1,14049
1880,2024-10-11,08:29:22,1,571,5,14049
1881,2024-10-11,08:55:43,1,726,5,14049
1882,2024-10-11,08:56:58,1,727,4,12123
1883,2024-10-11,08:58:09,1,744,2,14049
1884,2024-10-11,09:31:42,1,745,4,12123
1885,2024-10-11,09:38:46,1,403,6,10198
1886,2024-10-11,10:00:40,1,376,3,10198
1887,2024-10-11,10:01:54,1,376,3,10198
1888,2024-10-11,10:30:35,1,243,4,12123
1889,2024-10-11,13:05:01,1,741,1,14049
1890,2024-10-11,13:29:02,1,13,3,10198
1891,2024-10-11,13:30:09,1,13,3,10198
1892,2024-10-11,14:33:40,1,746,5,14049
1893,2024-10-11,14:35:29,1,746,3,10198
1894,2024-10-11,14:50:08,1,715,8,14049
1895,2024-10-11,17:12:07,1,747,1,14049
1896,2024-10-11,17:13:21,1,747,2,14049
1897,2024-10-11,17:26:11,1,748,2,14049
1898,2024-10-11,21:48:37,1,691,1,14049
1899,2024-10-11,21:53:53,1,749,4,12123
1900,2024-10-11,22:36:27,1,750,2,14049
1901,2024-10-11,22:37:26,1,750,2,14049
1902,2024-10-12,08:28:15,1,142,6,10198
1903,2024-10-12,10:31:38,1,651,6,10198
1904,2024-10-12,10:32:55,1,651,6,10198
1905,2024-10-12,11:52:15,1,508,1,14049
1906,2024-10-12,11:53:41,1,751,4,12123
1907,2024-10-12,13:18:47,1,752,8,14049
1908,2024-10-12,20:10:53,1,508,1,14049
1909,2024-10-13,09:54:55,1,142,6,10198
1910,2024-10-13,12:20:46,1,753,4,12123
1911,2024-10-13,13:32:29,1,651,6,10198
1912,2024-10-13,13:33:29,1,651,7,8273
1913,2024-10-13,13:34:25,1,651,6,10198
1914,2024-10-13,17:53:20,1,508,1,14049
1915,2024-10-13,17:54:22,1,508,1,14049
1916,2024-10-13,18:22:58,1,754,8,14049
1917,2024-10-13,20:43:04,1,258,8,14049
1918,2024-10-14,08:26:54,1,277,4,12123
1919,2024-10-14,09:49:54,1,755,5,14049
1920,2024-10-14,10:27:51,1,142,6,10198
1921,2024-10-14,10:38:06,1,441,1,14049
1922,2024-10-14,10:39:13,1,441,1,14049
1923,2024-10-14,11:23:50,1,756,8,14049
1924,2024-10-14,11:25:37,1,226,3,10198
1925,2024-10-14,11:26:45,1,226,3,10198
1926,2024-10-14,14:36:07,1,757,1,14049
1927,2024-10-14,14:49:51,1,508,1,14049
1928,2024-10-14,16:37:47,1,758,3,10198
1929,2024-10-14,18:19:19,1,759,1,14049
1930,2024-10-14,18:20:20,1,759,8,14049
1931,2024-10-14,22:08:53,1,760,1,14049
1932,2024-10-14,22:10:23,1,761,1,14049
1933,2024-10-14,22:21:53,1,511,1,14049
1934,2024-10-15,08:14:28,1,142,6,10198
1935,2024-10-15,08:34:17,1,762,7,8273
1936,2024-10-15,11:13:21,1,763,2,14049
1937,2024-10-15,11:15:20,1,737,1,14049
1938,2024-10-15,11:16:27,1,737,2,14049
1939,2024-10-15,13:00:43,1,764,1,14049
1940,2024-10-15,13:15:44,1,765,4,12123
1941,2024-10-15,15:32:11,1,684,1,14049
1942,2024-10-15,15:54:16,1,766,3,10198
1943,2024-10-15,15:55:19,1,766,7,8273
1944,2024-10-15,17:04:11,1,767,2,14049
1945,2024-10-15,19:22:21,1,768,3,10198
1946,2024-10-15,19:23:17,1,768,5,14049
1947,2024-10-15,20:11:14,1,508,1,14049
1948,2024-10-15,20:12:28,1,508,1,14049
1949,2024-10-15,21:18:08,1,41,2,14049
1950,2024-10-15,21:35:19,1,41,2,14049
1951,2024-10-15,22:15:19,1,691,1,14049
1952,2024-10-16,08:21:26,1,277,4,12123
1953,2024-10-16,08:36:23,1,697,2,14049
1954,2024-10-16,09:25:51,1,571,1,14049
1955,2024-10-16,10:15:47,1,572,4,12123
1956,2024-10-16,10:16:53,1,572,4,12123
1957,2024-10-16,10:45:24,1,334,4,12123
1958,2024-10-16,11:49:44,1,769,3,10198
1959,2024-10-16,12:29:44,1,770,4,12123
1960,2024-10-16,13:20:10,1,765,3,10198
1961,2024-10-16,16:45:29,1,771,1,14049
1962,2024-10-16,17:43:20,1,511,4,12123
1963,2024-10-16,19:37:42,1,772,4,12123
1964,2024-10-16,19:38:36,1,772,4,12123
1965,2024-10-16,21:20:28,1,773,2,14049
1966,2024-10-17,07:47:00,1,697,1,14049
1967,2024-10-17,07:58:06,1,571,1,14049
1968,2024-10-17,09:24:27,1,774,4,12123
1969,2024-10-17,10:26:37,1,511,1,14049
1970,2024-10-17,10:44:54,1,314,2,14049
1971,2024-10-17,11:59:26,1,775,4,12123
1972,2024-10-17,13:57:24,1,776,1,14049
1973,2024-10-17,14:34:42,1,777,3,10198
1974,2024-10-17,16:37:12,1,703,2,14049
1975,2024-10-17,16:38:17,1,703,2,14049
1976,2024-10-17,16:39:09,1,703,1,14049
1977,2024-10-17,16:48:35,1,778,2,14049
1978,2024-10-17,16:49:33,1,778,2,14049
1979,2024-10-17,17:08:27,1,259,8,14049
1980,2024-10-17,17:09:30,1,259,2,14049
1981,2024-10-17,19:43:12,1,508,1,14049
1982,2024-10-17,20:11:36,1,779,4,12123
1983,2024-10-17,21:46:12,1,780,1,14049
1984,2024-10-17,21:47:20,1,780,1,14049
1985,2024-10-17,21:48:31,1,780,1,14049
1986,2024-10-17,21:49:54,1,780,2,14049
1987,2024-10-18,08:41:59,1,13,5,14049
1988,2024-10-18,08:42:59,1,55,5,14049
1989,2024-10-18,09:32:41,1,3,5,14049
1990,2024-10-18,09:34:08,1,3,5,14049
1991,2024-10-18,09:55:20,1,781,8,14049
1992,2024-10-18,11:54:58,1,781,8,14049
1993,2024-10-18,14:51:04,1,782,1,14049
1994,2024-10-18,14:52:15,1,782,8,14049
1995,2024-10-18,15:39:19,1,684,3,10198
1996,2024-10-18,16:09:57,1,783,1,14049
1997,2024-10-18,17:45:38,1,784,2,14049
1998,2024-10-18,21:14:40,1,13,5,14049
1999,2024-10-18,21:15:22,1,13,5,14049
2000,2024-10-18,21:52:23,1,785,4,12123
2001,2024-10-18,22:03:26,1,691,1,14049
2002,2024-10-19,08:34:13,1,786,4,12123
2003,2024-10-19,13:22:06,1,20,1,14049
2004,2024-10-19,14:10:32,1,356,8,14049
2005,2024-10-19,15:56:55,1,508,2,14049
2006,2024-10-19,15:59:24,1,508,1,14049
2007,2024-10-19,16:02:45,1,495,1,14049
2008,2024-10-19,16:17:42,1,697,1,14049
2009,2024-10-19,21:46:45,1,691,5,14049
2010,2024-10-19,22:46:37,1,787,8,14049
2011,2024-10-20,08:40:43,1,571,1,14049
2012,2024-10-20,08:41:50,1,571,5,14049
2013,2024-10-20,11:16:51,1,788,1,14049
2014,2024-10-20,14:28:46,1,651,2,14049
2015,2024-10-20,14:29:43,1,651,6,10198
2016,2024-10-20,15:52:45,1,456,4,12123
2017,2024-10-20,16:45:09,1,789,1,14049
2018,2024-10-20,16:46:04,1,789,1,14049
2019,2024-10-20,17:27:05,1,508,1,14049
2020,2024-10-20,18:34:16,1,13,5,14049
2021,2024-10-20,18:35:08,1,13,5,14049
2022,2024-10-20,21:14:18,1,790,2,14049
2023,2024-10-20,21:15:17,1,791,6,10198
2024,2024-10-20,21:17:26,1,792,5,14049
2025,2024-10-20,21:25:00,1,793,1,14049
2026,2024-10-20,22:17:29,1,551,8,14049
2027,2024-10-21,07:48:43,1,697,1,14049
2028,2024-10-21,08:19:56,1,98,1,14049
2029,2024-10-21,09:04:54,1,386,4,12123
2030,2024-10-21,09:34:25,1,794,1,14049
2031,2024-10-21,10:25:09,1,701,3,10198
2032,2024-10-21,10:41:44,1,142,6,10198
2033,2024-10-21,10:42:35,1,142,6,10198
2034,2024-10-21,11:27:41,1,275,7,8273
2035,2024-10-21,12:40:24,1,752,8,14049
2036,2024-10-21,14:42:56,1,795,1,14049
2037,2024-10-21,14:43:58,1,727,1,14049
2038,2024-10-21,15:27:02,1,796,4,12123
2039,2024-10-21,15:39:04,1,797,6,10198
2040,2024-10-21,16:42:57,1,226,5,14049
2041,2024-10-21,16:55:22,1,798,1,14049
2042,2024-10-21,19:21:13,1,799,2,14049
2043,2024-10-21,21:05:36,1,800,1,14049
2044,2024-10-21,22:30:44,1,790,5,14049
2045,2024-10-21,22:31:33,1,792,2,14049
2046,2024-10-22,07:32:59,1,697,1,14049
2047,2024-10-22,07:34:00,1,697,8,14049
2048,2024-10-22,08:25:32,1,277,4,12123
2049,2024-10-22,09:17:50,1,801,6,10198
2050,2024-10-22,10:51:32,1,403,7,8273
2051,2024-10-22,10:52:17,1,403,6,10198
2052,2024-10-22,18:07:02,1,802,3,10198
2053,2024-10-22,19:46:39,1,508,2,14049
2054,2024-10-22,19:47:50,1,508,1,14049
2055,2024-10-23,07:58:06,1,697,1,14049
2056,2024-10-23,08:45:14,1,277,4,12123
2057,2024-10-23,10:24:57,1,142,6,10198
2058,2024-10-23,12:31:05,1,803,4,12123
2059,2024-10-23,16:20:02,1,804,4,12123
2060,2024-10-23,16:21:09,1,804,4,12123
2061,2024-10-23,16:42:30,1,805,8,14049
2062,2024-10-23,17:02:46,1,806,7,8273
2063,2024-10-23,18:58:58,1,41,5,14049
2064,2024-10-23,19:00:43,1,41,8,14049
2065,2024-10-23,21:57:20,1,519,4,12123
2066,2024-10-23,21:58:23,1,807,2,14049
2067,2024-10-23,22:23:38,1,808,1,14049
2068,2024-10-24,12:07:46,1,809,3,10198
2069,2024-10-24,13:23:59,1,810,8,14049
2070,2024-10-24,14:09:46,1,805,8,14049
2071,2024-10-24,14:49:01,1,811,2,14049
2072,2024-10-24,14:49:49,1,811,1,14049
2073,2024-10-24,15:47:32,1,789,1,14049
2074,2024-10-24,15:48:29,1,789,1,14049
2075,2024-10-24,18:53:47,1,812,3,10198
2076,2024-10-24,18:55:07,1,812,3,10198
2077,2024-10-24,19:50:18,1,508,1,14049
2078,2024-10-24,20:44:11,1,813,3,10198
2079,2024-10-24,21:14:44,1,814,2,14049
2080,2024-10-24,21:15:29,1,814,2,14049
2081,2024-10-24,21:56:20,1,638,2,14049
2082,2024-10-24,21:57:10,1,638,8,14049
2083,2024-10-25,07:38:11,1,697,8,14049
2084,2024-10-25,07:45:22,1,403,7,8273
2085,2024-10-25,08:10:04,1,571,5,14049
2086,2024-10-25,08:10:54,1,571,1,14049
2087,2024-10-25,08:18:49,1,85,5,14049
2088,2024-10-25,10:03:28,1,684,3,10198
2089,2024-10-25,10:05:21,1,684,3,10198
2090,2024-10-25,10:51:01,1,277,4,12123
2091,2024-10-25,11:49:42,1,13,5,14049
2092,2024-10-25,11:50:30,1,13,5,14049
2093,2024-10-25,12:06:50,1,142,6,10198
2094,2024-10-25,12:40:37,1,815,1,14049
2095,2024-10-25,14:23:16,1,138,8,14049
2096,2024-10-25,22:19:23,1,816,2,14049
2097,2024-10-25,22:22:31,1,816,7,8273
2098,2024-10-26,07:49:59,1,683,8,14049
2099,2024-10-26,08:41:44,1,142,6,10198
2100,2024-10-26,08:52:59,1,335,8,14049
2101,2024-10-26,10:24:38,1,817,3,10198
2102,2024-10-26,12:18:09,1,41,5,14049
2103,2024-10-26,13:03:31,1,818,1,14049
2104,2024-10-26,14:34:58,1,277,1,14049
2105,2024-10-26,14:36:14,1,277,4,12123
2106,2024-10-26,15:05:22,1,142,6,10198
2107,2024-10-26,15:06:19,1,142,6,10198
2108,2024-10-26,15:38:28,1,819,1,14049
2109,2024-10-26,15:39:29,1,819,1,14049
2110,2024-10-26,15:52:01,1,820,4,12123
2111,2024-10-26,15:53:21,1,821,4,12123
2112,2024-10-26,19:19:21,1,716,8,14049
2113,2024-10-26,20:34:46,1,822,4,12123
2114,2024-10-27,11:01:56,1,348,4,12123
2115,2024-10-27,12:53:25,1,277,1,14049
2116,2024-10-27,12:54:27,1,277,4,12123
2117,2024-10-27,13:43:46,1,823,8,14049
2118,2024-10-27,16:17:06,1,508,1,14049
2119,2024-10-28,07:46:28,1,697,8,14049
2120,2024-10-28,08:01:12,1,824,3,10198
2121,2024-10-28,08:35:02,1,684,1,14049
2122,2024-10-28,09:15:42,1,243,4,12123
2123,2024-10-28,11:42:36,1,825,1,14049
2124,2024-10-28,11:43:43,1,825,1,14049
2125,2024-10-28,12:01:36,1,708,2,14049
2126,2024-10-28,12:02:34,1,826,4,12123
2127,2024-10-28,12:21:30,1,827,8,14049
2128,2024-10-28,14:10:54,1,820,4,12123
2129,2024-10-28,14:11:56,1,820,4,12123
2130,2024-10-28,14:30:59,1,828,4,12123
2131,2024-10-28,16:01:20,1,160,1,14049
2132,2024-10-28,17:55:18,1,829,5,14049
2133,2024-10-28,17:56:02,1,829,5,14049
2134,2024-10-28,19:10:25,1,258,8,14049
2135,2024-10-28,21:20:03,1,330,4,12123
2136,2024-10-28,22:05:50,1,696,4,12123
2137,2024-10-29,08:40:52,1,805,1,14049
2138,2024-10-29,08:47:05,1,684,1,14049
2139,2024-10-29,09:31:57,1,571,1,14049
2140,2024-10-29,11:59:46,1,830,4,12123
2141,2024-10-29,12:21:36,1,831,7,8273
2142,2024-10-29,14:15:43,1,832,6,10198
2143,2024-10-29,14:17:00,1,832,6,10198
2144,2024-10-29,14:37:35,1,833,8,14049
2145,2024-10-29,16:09:33,1,834,2,14049
2146,2024-10-29,16:10:56,1,835,5,14049
2147,2024-10-29,16:17:33,1,226,5,14049
2148,2024-10-29,18:02:04,1,836,4,12123
2149,2024-10-29,18:02:57,1,836,4,12123
2150,2024-10-29,19:02:05,1,837,4,12123
2151,2024-10-29,19:05:44,1,207,8,14049
2152,2024-10-29,19:51:12,1,508,2,14049
2153,2024-10-29,19:54:02,1,508,1,14049
2154,2024-10-29,20:07:35,1,800,1,14049
2155,2024-10-30,07:52:05,1,704,1,14049
2156,2024-10-30,08:46:26,1,572,4,12123
2157,2024-10-30,08:47:29,1,572,4,12123
2158,2024-10-30,09:11:29,1,838,1,14049
2159,2024-10-30,10:31:53,1,839,1,14049
2160,2024-10-30,10:33:07,1,839,1,14049
2161,2024-10-30,12:08:45,1,376,1,14049
2162,2024-10-30,12:09:46,1,376,3,10198
2163,2024-10-30,12:10:58,1,735,4,12123
2164,2024-10-30,12:37:00,1,840,3,10198
2165,2024-10-30,15:05:15,1,508,1,14049
2166,2024-10-30,15:07:03,1,508,1,14049
2167,2024-10-30,16:04:48,1,841,4,12123
2168,2024-10-30,18:08:12,1,842,2,14049
2169,2024-10-30,19:18:31,1,820,4,12123
2170,2024-10-30,19:43:21,1,843,4,12123
2171,2024-10-31,07:54:17,1,704,1,14049
2172,2024-10-31,08:38:53,1,684,1,14049
2173,2024-10-31,09:18:19,1,277,4,12123
2174,2024-10-31,15:59:26,1,844,1,14049
2175,2024-10-31,16:00:30,1,845,4,12123
2176,2024-11-01,08:24:03,1,843,5,14049
2177,2024-11-01,08:30:57,1,305,3,10198
2178,2024-11-01,10:54:50,1,613,1,14049
2179,2024-11-01,12:41:26,1,13,5,14049
2180,2024-11-01,12:42:18,1,13,5,14049
2181,2024-11-01,15:55:42,1,846,6,10198
2182,2024-11-01,22:41:55,1,696,4,12123
2183,2024-11-02,08:19:44,1,142,6,10198
2184,2024-11-02,10:25:45,1,829,5,14049
2185,2024-11-02,10:33:09,1,98,4,12123
2186,2024-11-02,14:54:14,1,847,4,12123
2187,2024-11-02,16:24:15,1,508,2,14049
2188,2024-11-02,16:25:57,1,508,1,14049
2189,2024-11-02,16:37:05,1,848,1,14049
2190,2024-11-02,18:18:27,1,621,4,12123
2191,2024-11-02,18:58:23,1,849,3,10198
2192,2024-11-03,08:23:00,1,142,6,10198
2193,2024-11-03,09:47:06,1,41,4,12123
2194,2024-11-03,09:48:12,1,41,4,12123
2195,2024-11-03,13:13:51,1,850,1,14049
2196,2024-11-03,13:14:56,1,850,4,12123
2197,2024-11-03,13:18:24,1,229,5,14049
2198,2024-11-03,13:44:18,1,851,3,10198
2199,2024-11-03,13:59:01,1,852,4,12123
2200,2024-11-03,16:15:17,1,623,2,14049
2201,2024-11-03,16:16:43,1,623,2,14049
2202,2024-11-03,16:20:37,1,853,3,10198
2203,2024-11-03,16:21:46,1,853,3,10198
2204,2024-11-03,20:26:14,1,226,5,14049
2205,2024-11-04,07:43:36,1,697,1,14049
2206,2024-11-04,08:37:33,1,277,1,14049
2207,2024-11-04,08:38:58,1,277,4,12123
2208,2024-11-04,12:33:35,1,854,3,10198
2209,2024-11-04,12:35:06,1,855,4,12123
2210,2024-11-04,14:44:38,1,13,5,14049
2211,2024-11-04,14:45:20,1,13,5,14049
2212,2024-11-05,07:49:31,1,697,5,14049
2213,2024-11-05,09:05:41,1,277,4,12123
2214,2024-11-05,09:12:12,1,732,8,14049
2215,2024-11-05,09:13:40,1,732,4,12123
2216,2024-11-05,10:41:44,1,13,4,12123
2217,2024-11-05,11:47:29,1,856,5,14049
2218,2024-11-05,11:48:22,1,857,1,14049
2219,2024-11-05,14:36:37,1,858,1,14049
2220,2024-11-05,14:41:48,1,859,1,14049
2221,2024-11-05,18:52:56,1,456,8,14049
2222,2024-11-05,18:54:10,1,456,8,14049
2223,2024-11-05,18:55:18,1,456,8,14049
2224,2024-11-05,21:40:44,1,860,5,14049
2225,2024-11-05,21:42:02,1,860,5,14049
2226,2024-11-05,21:54:19,1,723,2,14049
2227,2024-11-05,22:05:50,1,638,2,14049
2228,2024-11-05,22:06:38,1,638,4,12123
2229,2024-11-06,08:11:25,1,571,1,14049
2230,2024-11-06,11:45:31,1,861,7,8273
2231,2024-11-06,13:15:32,1,743,3,10198
2232,2024-11-06,15:44:16,1,623,8,14049
2233,2024-11-06,16:00:43,1,862,1,14049
2234,2024-11-06,16:02:05,1,863,8,14049
2235,2024-11-06,18:40:42,1,864,2,14049
2236,2024-11-06,18:41:30,1,864,2,14049
2237,2024-11-07,12:17:15,1,865,1,14049
2238,2024-11-07,15:50:10,1,866,3,10198
2239,2024-11-07,16:39:39,1,867,3,10198
2240,2024-11-07,18:17:33,1,829,5,14049
2241,2024-11-07,19:20:14,1,868,2,14049
2242,2024-11-07,19:21:38,1,868,1,14049
2243,2024-11-07,20:02:30,1,508,1,14049
2244,2024-11-08,09:05:42,1,277,4,12123
2245,2024-11-08,09:47:30,1,376,3,10198
2246,2024-11-08,09:48:59,1,376,3,10198
2247,2024-11-08,11:47:11,1,495,8,14049
2248,2024-11-08,13:25:13,1,869,1,14049
2249,2024-11-08,13:26:17,1,869,1,14049
2250,2024-11-08,16:33:02,1,870,4,12123
2251,2024-11-08,16:55:28,1,871,4,12123
2252,2024-11-08,20:13:32,1,872,2,14049
2253,2024-11-08,20:14:24,1,873,2,14049
2254,2024-11-08,20:15:20,1,873,2,14049
2255,2024-11-08,22:27:09,1,691,1,14049
2256,2024-11-09,10:08:18,1,277,4,12123
2257,2024-11-09,11:02:08,1,142,6,10198
2258,2024-11-09,11:03:00,1,142,6,10198
2259,2024-11-09,11:08:44,1,874,1,14049
2260,2024-11-09,13:50:14,1,872,2,14049
2261,2024-11-09,13:50:55,1,872,2,14049
2262,2024-11-09,14:21:51,1,875,2,14049
2263,2024-11-09,14:22:50,1,875,2,14049
2264,2024-11-09,14:37:33,1,876,3,10198
2265,2024-11-09,15:29:50,1,277,4,12123
2266,2024-11-09,16:15:47,1,571,1,14049
2267,2024-11-09,16:16:52,1,571,5,14049
2268,2024-11-09,20:42:04,1,877,3,10198
2269,2024-11-09,20:43:27,1,877,1,14049
2270,2024-11-09,22:13:27,1,878,5,14049
2271,2024-11-09,22:52:58,1,879,3,10198
